ID,Family_Income,Gender,Interaction_1,Interaction_2,Interaction_3,Interaction_4,Interaction_5,Interaction_6,Interaction_7,Interaction_8,Interaction_9,School_Readiness_1,School_Readiness_2,School_Readiness_3,School_Readiness_4,School_Readiness_5,School_Readiness_6,School_Readiness_7,School_Readiness_8,School_Readiness_9,School_Readiness_10,School_Readiness_11,School_Readiness_12,School_Readiness_13,School_Readiness_14,School_Readiness_15,School_Readiness_16,School_Readiness_17,School_Readiness_18,School_Readiness_19,School_Readiness_20,School_Readiness_21,School_Readiness_22,Self_Regulation_1,Self_Regulation_2,Self_Regulation_3,Self_Regulation_4,Self_Regulation_5,Self_Regulation_6,Self_Regulation_7
104102,800,2,3,3,3,4,2,3,1,2,2,3,2,4,1,3,3,3,3,3,2,4,3,3,1,1,4,3,4,4,4,4,4,2,2,2,3,2,2,1
104103,500,1,3,3,2,2,2,2,2,2,1,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,2
104104,520,1,4,3,4,3,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
104105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104107,250,1,2,2,1,1,1,1,1,1,1,2,1,4,3,3,2,4,1,1,1,1,1,1,1,1,3,1,2,2,4,2,2,2,3,1,1,1,1,3
104108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104114,400,2,4,4,2,2,2,2,2,2,3,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,4,4,3,4,4,4,3,2,3,3,3,3,3
104116,1000,1,4,3,3,1,1,1,1,1,3,4,3,4,2,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,3
105010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105017,500,2,1,4,2,3,2,2,2,1,2,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3
105018,500,2,3,3,3,2,2,2,2,2,2,4,3,3,2,4,4,4,4,4,3,3,3,3,3,3,4,2,3,3,3,4,3,2,2,2,3,3,2,2
105019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105020,800,2,2,4,4,4,4,2,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3
105021,700,1,3,3,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,1,2,2,2,2,2,2,3,2,3,3,4,2,3,2,2,2,1,2,2,3
105022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105023,450,1,3,2,2,1,4,2,1,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2
105024,500,2,4,3,3,3,2,2,2,2,3,3,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,2
105025,400,1,3,3,2,2,3,2,1,1,4,4,3,4,3,4,3,4,4,2,3,2,3,3,3,4,3,3,4,3,4,4,3,2,2,2,3,2,2,2
105026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105027,900,1,2,2,3,2,3,2,1,1,2,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
105028,550,2,2,3,3,2,2,2,2,2,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,2,3,3,3,3,3
105029,350,1,1,4,2,2,1,1,3,1,2,3,4,4,2,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,2
105031,550,1,4,3,2,3,3,3,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3
105032,650,1,2,2,1,2,2,2,1,2,1,4,3,4,4,4,4,3,2,2,2,2,3,3,3,4,3,3,3,2,4,4,4,3,3,2,3,3,3,3
105033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105034,400,2,3,3,3,4,4,3,3,2,2,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,2,2,3,3,3,3,2
105035,500,2,3,1,2,1,1,1,1,1,1,4,4,4,2,4,3,4,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,3,2,2,3,2,2,3
105036,600,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
105037,250,1,4,4,3,2,2,3,3,2,3,2,2,3,1,1,2,3,2,1,1,1,1,1,2,2,2,2,2,1,4,4,2,1,1,1,1,1,1,2
105039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105040,700,2,2,3,1,1,2,1,1,1,1,3,3,4,3,2,4,4,4,3,3,3,3,4,2,3,3,3,3,4,4,3,4,2,3,3,3,3,2,2
105041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105042,600,1,1,2,2,2,2,1,1,1,1,4,2,4,2,3,2,3,4,3,2,2,2,3,3,2,2,2,3,3,4,3,3,1,1,2,1,2,1,1
105043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105045,550,2,1,1,2,2,2,1,1,2,1,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,3,2,3
105046,500,1,3,3,2,2,2,2,2,2,2,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,2,2
105047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105051,300,2,3,4,3,3,4,2,2,2,2,3,4,4,3,3,3,3,2,3,2,2,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,2,2,3
105053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105054,400,1,2,4,4,2,4,3,4,2,3,4,2,4,4,4,3,4,4,3,2,3,3,4,2,3,4,4,4,3,4,4,4,2,2,1,1,2,2,3
105055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105058,800,2,4,4,4,3,4,3,3,2,1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,3,3,2,3,2,2,3,3
105060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062,400,2,2,2,2,2,2,2,2,1,1,3,3,4,4,4,3,4,4,3,3,4,3,4,3,3,4,3,4,3,4,4,3,3,3,2,2,2,3,2
105063,250,1,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3
105064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105066,350,1,4,3,1,2,2,2,2,2,2,3,2,4,3,3,4,4,4,4,2,3,2,3,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,3
105067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105068,400,1,3,3,2,2,3,3,2,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,3
105069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105074,600,2,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3
105076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105078,650,1,2,2,2,1,1,2,1,2,2,4,3,4,3,4,4,4,4,3,2,4,4,4,3,3,3,3,3,4,4,4,4,3,2,2,2,3,3,3
105079,500,1,2,2,2,2,3,2,3,1,2,4,3,3,3,4,3,4,4,4,3,4,3,4,3,3,3,3,3,4,4,4,2,2,2,3,2,3,2,2
105080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105085,500,2,4,4,3,3,3,1,2,1,1,4,3,3,2,3,3,3,2,2,2,3,2,3,4,3,3,3,3,2,4,3,4,2,2,3,2,3,2,3
105086,500,2,3,4,2,2,2,2,2,2,2,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,1,3,2,2,3
105087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105089,700,2,3,3,2,1,3,1,1,1,1,3,3,3,3,4,4,3,3,2,2,3,3,3,3,2,3,3,3,3,4,4,3,3,3,3,2,3,3,3
105090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105091,600,1,2,2,3,2,1,2,2,4,1,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,2,3,3,3,3,2
105092,600,2,3,3,3,2,2,2,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
105093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105097,600,1,2,2,2,1,1,2,2,2,2,3,2,4,3,4,4,3,3,3,4,2,3,3,4,3,4,3,4,3,4,4,3,2,2,1,3,2,2,2
105098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105104,700,2,2,2,1,1,2,1,2,1,2,3,3,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,4,3,4,4,3,2,3,3,3,2,2,2
105105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105107,1000,2,3,1,2,2,2,2,1,2,2,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,3
105109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105112,400,1,3,3,3,2,2,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,3,3,2,3,3,2
105115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105116,200,2,4,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3
105117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105120,380,2,3,3,2,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,2,3,3,2,3,3,2
105121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105122,500,2,3,3,2,2,2,2,2,2,3,4,4,3,2,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
105123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105125,800,1,2,4,3,3,3,2,2,4,2,4,2,4,1,4,3,3,2,2,1,2,2,3,2,2,3,4,4,3,4,4,2,2,2,1,1,1,1,2
105126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105127,300,1,3,2,2,2,2,2,2,2,1,2,1,4,1,3,3,2,4,3,3,3,2,3,4,2,3,3,4,4,4,4,3,1,1,2,2,2,1,1
105128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105129,750,1,2,3,3,2,3,3,2,2,2,3,3,4,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,2,3
105130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105132,500,2,3,3,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,2
105133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105141,450,2,4,4,2,2,2,1,2,1,2,4,3,3,4,4,4,4,3,3,3,3,3,3,2,3,4,4,4,3,4,4,4,2,3,2,2,2,2,2
105142,1000,2,4,4,3,3,2,3,2,2,2,3,3,4,4,4,3,4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3
105143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105144,500,2,3,3,3,2,2,3,3,2,2,3,4,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,4,3,3,2,3,3,3,2
105145,1200,1,3,2,2,2,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3
105146,450,1,4,3,1,1,1,1,2,1,2,3,3,4,3,3,4,3,3,3,3,3,4,3,4,4,3,2,4,4,4,4,4,2,2,2,2,3,2,2
105148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105155,390,1,4,3,4,2,2,2,2,2,2,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,4,2,2,3,3,3,3,2
105156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106004,200,1,2,4,4,1,2,2,2,1,2,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,3,3
106005,450,1,1,2,3,2,4,3,2,4,1,4,4,4,2,4,2,4,3,2,3,2,2,2,2,2,4,4,4,3,4,4,2,2,1,1,2,1,2,3
106006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106008,400,2,4,3,2,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3
106009,350,1,4,3,2,2,1,1,1,2,1,4,4,4,3,4,4,4,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,2,2,3,3,3,2,2
106010,300,1,3,2,3,3,2,2,3,3,3,4,3,4,3,4,4,2,3,4,3,4,3,3,3,4,3,4,4,4,4,4,4,3,3,3,3,3,2,3
106013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106014,270,1,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,3,2,3,2,2,3,3,3,3,4,4,3,2,2,2,2,2,2,2
106015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106016,30,2,2,4,3,2,2,2,2,2,1,3,3,4,3,3,3,3,3,2,3,2,3,2,4,4,3,3,4,3,4,4,4,2,2,2,3,3,2,2
106017,400,2,3,2,2,2,2,1,1,1,1,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,2,2,2,2,3,3,3
106018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106025,600,1,4,4,4,2,1,2,2,2,1,3,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
106027,500,2,2,3,4,2,2,2,2,1,2,4,4,4,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2,3,2,2
106028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106029,200,1,4,4,4,4,3,2,2,3,2,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,4,2,2,2,3,3,3,3,3
106030,400,1,3,3,3,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,3
106031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106039,400,1,3,2,1,2,4,1,4,1,1,4,3,4,3,4,3,3,4,2,2,3,3,3,3,3,3,3,3,3,4,4,3,1,2,2,2,2,2,2
106040,400,1,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,3,3,3
106042,700,1,4,4,4,4,2,3,2,2,2,4,3,4,4,4,4,4,3,3,3,3,2,2,2,3,3,3,3,3,4,4,3,2,3,2,2,2,2,2
106043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106044,600,2,1,2,2,2,2,1,1,1,2,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,3,2,3
106045,350,1,3,4,3,2,2,2,2,3,2,2,2,4,2,3,3,2,2,2,1,1,1,2,1,3,1,2,2,2,4,2,1,1,2,1,1,2,1,1
106047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106049,400,1,2,2,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,3,2,2,2,2,2
106050,200,1,2,4,3,4,2,2,4,4,4,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2
106051,400,1,3,4,3,2,2,3,2,3,3,4,3,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,3,2,2,3,3,3,3,2
106053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106055,400,2,3,3,3,3,4,3,3,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3
106056,400,1,3,4,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,3,3,2,2,1,3,3,3,1,1,2,1,2,2,1
106057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106058,350,2,3,3,2,3,2,2,2,3,2,4,4,4,3,4,4,3,3,3,3,4,3,3,3,4,4,3,4,4,4,4,3,2,2,2,2,3,2,2
106059,290,1,4,4,3,2,2,2,2,2,3,3,3,2,3,3,3,3,4,2,2,2,3,4,4,4,4,4,4,4,4,4,4,2,2,3,3,2,2,2
106060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106061,450,1,3,4,3,4,3,3,3,3,2,3,3,4,3,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,4,4,3,2,2,2,2,3,2,2
106062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106063,570,1,2,2,2,2,1,1,1,1,2,4,3,4,1,4,3,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,3,2,2,2,2,3,1,2
106064,700,1,3,3,1,1,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2
106067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106071,400,1,3,2,2,3,2,1,2,2,3,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3
106072,300,1,2,2,1,1,2,1,1,1,1,4,4,4,3,4,4,4,3,2,2,2,3,2,3,3,3,3,3,2,4,3,3,2,2,2,2,3,2,2
106073,500,1,2,2,1,2,1,1,1,1,1,3,2,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,4,3,3,1,2,1,2,2,2,1
106076,450,1,2,2,2,2,2,2,2,1,2,3,3,4,3,4,2,3,4,3,3,3,2,3,2,2,4,3,3,3,4,4,4,3,3,2,2,2,2,3
106077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106081,400,2,3,1,3,3,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
106082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106086,400,1,2,3,1,1,4,1,1,3,1,3,2,4,3,3,3,2,2,2,1,2,2,2,1,1,1,1,2,1,4,3,1,1,2,1,2,1,2,1
106087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106090,500,2,2,2,3,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,2,2,2,2,2,2,2
207001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207005,500,1,2,4,4,2,2,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2
207006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207008,400,2,2,2,2,2,2,2,2,2,2,4,3,4,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
207009,420,2,3,4,4,2,2,2,2,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,2,3,2,3
207010,300,2,2,3,3,2,1,2,2,1,2,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,2,2,2,2,2,2
207011,300,2,4,4,3,2,2,2,2,3,2,4,3,4,2,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,2,3,3,2,3,3,3
207012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207015,250,2,2,2,2,2,1,2,2,2,2,4,4,4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,2,3,3,3,3,3,3
207016,400,1,2,2,2,2,1,2,2,2,2,4,4,4,3,4,4,4,4,3,3,3,2,4,3,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3
207017,500,1,3,3,3,2,2,2,2,2,2,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,3,3,3,2,2
207018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207021,300,2,3,3,3,4,3,3,3,3,2,3,3,4,4,4,3,4,3,4,3,3,3,3,3,3,4,3,3,3,4,4,3,2,2,3,3,2,2,3
207022,200,2,4,3,3,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
207023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
